isFraud,TransactionDT,TransactionAmt,D1,D2,D3,card1,card2,card3,addr1,addr2,V104,V105,V106
0,149401,100.0,11.0,11.0,11.0,2455,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,149479,87.0,150.0,150.0,55.0,7919,194.0,150.0,310.0,87.0,0.0,0.0,0.0
0,149601,400.0,121.0,65.0,0.0,14540,276.0,150.0,191.0,87.0,0.0,0.0,0.0
0,149696,131.232,0.0,,,3154,408.0,185.0,,,0.0,0.0,0.0
0,149759,59.0,91.0,91.0,91.0,16375,517.0,150.0,226.0,87.0,0.0,0.0,0.0
0,149939,107.95,0.0,,,12614,555.0,150.0,512.0,87.0,0.0,0.0,0.0
1,149944,65.0,263.0,263.0,7.0,9500,321.0,150.0,204.0,87.0,0.0,0.0,0.0
0,149977,100.0,14.0,14.0,2.0,3917,555.0,150.0,158.0,87.0,0.0,0.0,0.0
0,150022,107.95,484.0,484.0,10.0,15813,251.0,150.0,441.0,87.0,0.0,0.0,0.0
0,150184,35.95,0.0,,,7919,194.0,150.0,433.0,87.0,0.0,0.0,0.0
0,150221,117.0,303.0,303.0,11.0,8394,490.0,150.0,330.0,87.0,0.0,0.0,0.0
0,150222,150.0,457.0,457.0,62.0,13283,310.0,150.0,472.0,87.0,0.0,0.0,0.0
0,150375,662.0,21.0,21.0,0.0,16075,514.0,150.0,203.0,87.0,0.0,0.0,0.0
0,150394,60.0,0.0,0.0,1.0,6344,327.0,150.0,264.0,87.0,0.0,0.0,0.0
0,150479,39.0,0.0,,,9500,321.0,150.0,272.0,87.0,0.0,0.0,0.0
0,150564,335.0,39.0,39.0,27.0,13991,158.0,150.0,226.0,87.0,0.0,0.0,0.0
0,150756,150.5,22.0,22.0,2.0,11207,361.0,150.0,204.0,87.0,0.0,0.0,0.0
0,150758,103.97,39.0,39.0,0.0,18132,567.0,150.0,476.0,87.0,0.0,0.0,0.0
0,150796,51.5,0.0,,,4806,490.0,150.0,315.0,87.0,0.0,0.0,0.0
0,150930,41.45,42.0,42.0,24.0,7664,490.0,150.0,264.0,87.0,0.0,0.0,0.0
0,150985,200.0,483.0,483.0,5.0,6019,583.0,150.0,325.0,87.0,0.0,0.0,0.0
0,151094,36.95,217.0,217.0,31.0,17399,111.0,150.0,204.0,87.0,0.0,0.0,0.0
0,151218,221.99,214.0,213.0,62.0,16132,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,151244,15.709000000000001,0.0,,,3867,130.0,185.0,,,0.0,0.0,0.0
0,151344,335.0,424.0,424.0,5.0,3891,170.0,150.0,264.0,87.0,0.0,0.0,0.0
0,151462,65.0,336.0,336.0,0.0,7919,194.0,150.0,204.0,87.0,1.0,1.0,1.0
0,151474,50.0,212.0,212.0,28.0,2752,390.0,150.0,264.0,87.0,0.0,0.0,0.0
1,151597,51.357,49.0,,49.0,3702,311.0,185.0,,,0.0,0.0,0.0
0,151738,390.0,298.0,298.0,6.0,9500,321.0,150.0,204.0,87.0,0.0,0.0,0.0
0,151768,49.0,0.0,,,1039,391.0,150.0,441.0,87.0,0.0,0.0,0.0
0,151777,312.79,450.0,450.0,29.0,7919,194.0,150.0,110.0,87.0,0.0,0.0,0.0
0,151784,17.764,0.0,,,11812,368.0,100.0,,,0.0,0.0,0.0
0,151873,214.95,0.0,,,5903,555.0,150.0,315.0,87.0,0.0,0.0,0.0
0,151890,100.0,0.0,,,17481,168.0,144.0,536.0,96.0,0.0,0.0,0.0
0,151898,819.15,0.0,,,8431,269.0,150.0,325.0,87.0,0.0,0.0,0.0
0,151914,424.95,0.0,,,11106,100.0,150.0,337.0,87.0,0.0,0.0,0.0
0,151917,8.459,0.0,,,15257,375.0,185.0,,,0.0,0.0,0.0
0,151927,75.0,0.0,,,10486,514.0,150.0,330.0,87.0,0.0,0.0,0.0
0,152108,215.95,0.0,,,17947,371.0,150.0,204.0,87.0,0.0,0.0,0.0
0,152232,92.0,93.0,93.0,0.0,5613,413.0,150.0,184.0,87.0,0.0,0.0,0.0
0,152330,35.95,87.0,87.0,29.0,1974,111.0,150.0,191.0,87.0,0.0,0.0,0.0
0,152415,500.0,9.0,9.0,6.0,13528,536.0,150.0,143.0,87.0,0.0,0.0,0.0
0,152420,159.95,212.0,212.0,0.0,4682,555.0,150.0,325.0,87.0,1.0,1.0,1.0
0,152604,44.0,0.0,,,8406,264.0,150.0,330.0,87.0,0.0,0.0,0.0
0,152614,391.83,0.0,,,15066,170.0,150.0,315.0,87.0,0.0,0.0,0.0
0,152770,100.0,304.0,304.0,30.0,7861,494.0,150.0,441.0,87.0,0.0,0.0,0.0
0,152851,80.0,431.0,431.0,17.0,9500,321.0,150.0,325.0,87.0,0.0,0.0,0.0
0,152889,200.0,329.0,329.0,42.0,9500,321.0,150.0,126.0,87.0,0.0,0.0,0.0
0,153061,100.0,98.0,98.0,4.0,4147,543.0,150.0,191.0,87.0,0.0,0.0,0.0
0,153091,141.0,9.0,9.0,0.0,9500,321.0,150.0,272.0,87.0,0.0,0.0,0.0
1,153305,225.0,0.0,,,12786,399.0,150.0,325.0,87.0,0.0,0.0,0.0
0,153511,150.0,103.0,103.0,43.0,16865,145.0,150.0,433.0,87.0,0.0,0.0,0.0
0,153760,100.0,0.0,,,6019,583.0,150.0,315.0,87.0,0.0,0.0,0.0
0,154054,226.0,0.0,,,7919,194.0,150.0,204.0,87.0,0.0,0.0,0.0
0,154194,240.0,126.0,126.0,126.0,2377,203.0,150.0,264.0,87.0,0.0,0.0,0.0
0,154195,75.0,423.0,396.0,1.0,8406,264.0,150.0,325.0,87.0,0.0,0.0,0.0
0,154307,674.14,0.0,,,16852,170.0,150.0,204.0,87.0,0.0,0.0,0.0
0,154367,34.0,0.0,,,4571,584.0,150.0,325.0,87.0,0.0,0.0,0.0
0,154806,87.0,4.0,4.0,0.0,16255,470.0,150.0,315.0,87.0,0.0,0.0,0.0
0,154972,226.0,84.0,84.0,16.0,16132,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,154979,29.0,0.0,,,5492,113.0,150.0,191.0,87.0,0.0,0.0,0.0
0,155072,80.0,173.0,173.0,16.0,6174,490.0,150.0,387.0,87.0,0.0,0.0,0.0
0,155111,30.0,0.0,,,15066,170.0,150.0,330.0,87.0,1.0,1.0,1.0
0,155129,390.0,170.0,170.0,23.0,7005,111.0,150.0,310.0,87.0,0.0,0.0,0.0
0,155200,50.0,215.0,215.0,4.0,17055,393.0,150.0,126.0,87.0,0.0,0.0,0.0
0,155292,250.0,0.0,,,13201,399.0,150.0,299.0,87.0,0.0,0.0,0.0
0,155431,100.0,120.0,120.0,26.0,1078,512.0,150.0,123.0,87.0,0.0,0.0,0.0
0,155502,226.0,63.0,63.0,0.0,7919,194.0,150.0,325.0,87.0,0.0,0.0,0.0
0,155542,270.24,0.0,,,14296,342.0,150.0,170.0,87.0,0.0,0.0,0.0
0,155610,117.0,461.0,461.0,0.0,9500,321.0,150.0,272.0,87.0,1.0,1.0,1.0
0,155655,39.0,22.0,22.0,1.0,7676,512.0,150.0,299.0,87.0,0.0,0.0,0.0
0,155714,57.95,0.0,,,7919,194.0,150.0,441.0,87.0,0.0,0.0,0.0
0,155731,50.0,0.0,,,6019,583.0,150.0,325.0,87.0,0.0,0.0,0.0
0,155852,20.0,489.0,489.0,91.0,9500,321.0,150.0,184.0,87.0,0.0,0.0,0.0
0,155902,24.046999999999997,41.0,41.0,41.0,7794,266.0,185.0,,,0.0,0.0,0.0
0,155948,295.0,3.0,,3.0,9175,111.0,150.0,126.0,87.0,0.0,0.0,0.0
0,156644,445.0,461.0,461.0,46.0,3178,490.0,150.0,299.0,87.0,0.0,0.0,0.0
0,156734,25.0,40.0,40.0,2.0,15986,360.0,150.0,441.0,87.0,0.0,0.0,0.0
0,156891,100.0,0.0,,,8994,399.0,150.0,203.0,87.0,0.0,0.0,0.0
0,156897,1950.38,0.0,,,8009,111.0,150.0,325.0,87.0,0.0,0.0,0.0
0,157161,200.0,6.0,6.0,2.0,1893,514.0,150.0,170.0,87.0,0.0,0.0,0.0
0,157229,117.0,0.0,,,10216,555.0,150.0,512.0,87.0,0.0,0.0,0.0
0,157236,49.0,291.0,291.0,0.0,9500,321.0,150.0,272.0,87.0,0.0,0.0,0.0
0,157360,34.0,0.0,,,2772,512.0,150.0,143.0,87.0,0.0,0.0,0.0
0,157953,107.95,431.0,412.0,10.0,6917,517.0,150.0,143.0,87.0,0.0,0.0,0.0
0,158467,75.0,68.0,68.0,32.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,158481,6.9479999999999995,0.0,,,9633,130.0,185.0,,,0.0,0.0,0.0
0,158518,59.0,0.0,,,7919,194.0,150.0,433.0,87.0,0.0,0.0,0.0
0,158536,82.95,260.0,260.0,15.0,17399,111.0,150.0,204.0,87.0,0.0,0.0,0.0
0,158622,59.0,0.0,,,8406,264.0,150.0,337.0,87.0,0.0,0.0,0.0
0,158724,70.0,336.0,336.0,0.0,7919,194.0,150.0,204.0,87.0,2.0,2.0,2.0
0,158741,100.0,0.0,,,6019,583.0,150.0,299.0,87.0,0.0,0.0,0.0
0,158885,50.0,470.0,470.0,15.0,10057,225.0,150.0,123.0,87.0,0.0,0.0,0.0
0,158933,29.0,11.0,11.0,4.0,16189,268.0,150.0,325.0,87.0,0.0,0.0,0.0
0,158985,10.0,133.0,133.0,13.0,2261,111.0,150.0,143.0,87.0,0.0,0.0,0.0
0,158991,595.03,0.0,,,16750,111.0,150.0,170.0,87.0,0.0,0.0,0.0
0,159093,117.0,55.0,13.0,0.0,12544,321.0,150.0,441.0,87.0,0.0,0.0,0.0
0,159385,50.0,426.0,426.0,216.0,3344,321.0,150.0,272.0,87.0,0.0,0.0,0.0
0,159398,117.0,29.0,0.0,0.0,7919,194.0,150.0,251.0,87.0,0.0,0.0,0.0
0,159434,1052.0,180.0,,,15497,490.0,150.0,299.0,87.0,0.0,0.0,0.0
0,159584,39.0,61.0,61.0,30.0,7919,194.0,150.0,472.0,87.0,0.0,0.0,0.0
0,159587,100.0,0.0,,,8684,117.0,150.0,315.0,87.0,0.0,0.0,0.0
0,159820,35.95,44.0,44.0,25.0,2803,100.0,150.0,272.0,87.0,0.0,0.0,0.0
0,159845,57.95,0.0,,,7919,194.0,150.0,264.0,87.0,0.0,0.0,0.0
1,160033,40.0,28.0,28.0,1.0,3507,,150.0,204.0,87.0,0.0,0.0,0.0
0,160093,1877.07,0.0,,,9043,170.0,150.0,264.0,87.0,0.0,0.0,0.0
0,160154,34.0,180.0,,,12538,543.0,150.0,264.0,87.0,0.0,0.0,0.0
0,160227,107.95,16.0,16.0,17.0,12577,268.0,150.0,204.0,87.0,0.0,0.0,0.0
0,160483,50.0,0.0,,,3605,514.0,150.0,325.0,87.0,0.0,0.0,0.0
0,160550,100.0,0.0,0.0,,14463,399.0,150.0,387.0,87.0,0.0,0.0,0.0
0,160583,100.0,0.0,,,15170,555.0,150.0,444.0,87.0,0.0,0.0,0.0
0,160691,150.0,475.0,475.0,12.0,13230,555.0,150.0,170.0,87.0,0.0,0.0,0.0
0,160823,57.95,395.0,395.0,0.0,12275,543.0,150.0,315.0,87.0,0.0,0.0,0.0
1,160855,150.0,0.0,,,3983,583.0,150.0,204.0,87.0,0.0,0.0,0.0
0,160969,160.0,9.0,9.0,0.0,13528,536.0,150.0,143.0,87.0,0.0,0.0,0.0
0,160995,57.95,395.0,395.0,0.0,12275,543.0,150.0,315.0,87.0,0.0,0.0,0.0
0,161058,100.0,123.0,123.0,40.0,12544,321.0,150.0,337.0,87.0,0.0,0.0,0.0
0,161236,40.0,0.0,,,16727,111.0,150.0,143.0,87.0,0.0,0.0,0.0
0,161281,500.0,345.0,345.0,28.0,7919,194.0,150.0,337.0,87.0,0.0,0.0,0.0
0,161362,35.0,0.0,,,12883,404.0,150.0,330.0,87.0,0.0,0.0,0.0
0,161371,227.17,0.0,,0.0,7410,555.0,150.0,343.0,87.0,2.0,2.0,2.0
0,161628,100.0,0.0,,,16659,170.0,150.0,126.0,87.0,0.0,0.0,0.0
0,161710,50.0,119.0,119.0,15.0,5254,414.0,143.0,502.0,87.0,0.0,0.0,0.0
0,161737,73.97,47.0,47.0,3.0,15185,332.0,150.0,264.0,87.0,0.0,0.0,0.0
0,161751,50.0,317.0,317.0,11.0,12729,555.0,150.0,299.0,87.0,0.0,0.0,0.0
0,161760,300.0,74.0,74.0,28.0,11222,519.0,150.0,315.0,87.0,0.0,0.0,0.0
0,161845,117.0,0.0,,,9500,321.0,150.0,126.0,87.0,0.0,0.0,0.0
0,161991,554.0,0.0,,,12839,321.0,150.0,264.0,87.0,0.0,0.0,0.0
0,162011,107.95,190.0,190.0,7.0,12418,514.0,150.0,126.0,87.0,0.0,0.0,0.0
0,162073,34.0,183.0,183.0,16.0,7919,194.0,150.0,441.0,87.0,0.0,0.0,0.0
0,162164,50.0,303.0,303.0,63.0,7919,194.0,150.0,330.0,87.0,0.0,0.0,0.0
0,162232,35.044000000000004,9.0,,9.0,18188,555.0,137.0,,,0.0,0.0,0.0
0,162258,107.95,124.0,124.0,102.0,6053,122.0,150.0,126.0,87.0,1.0,1.0,1.0
0,162322,98.5,0.0,,0.0,7919,194.0,150.0,204.0,87.0,0.0,0.0,0.0
0,162332,47.95,90.0,90.0,0.0,9400,111.0,150.0,315.0,87.0,4.0,4.0,4.0
0,162418,30.0,11.0,11.0,11.0,11453,225.0,150.0,251.0,87.0,0.0,0.0,0.0
0,162777,59.0,214.0,214.0,62.0,7919,194.0,150.0,441.0,87.0,0.0,0.0,0.0
0,162814,49.0,46.0,46.0,0.0,5571,485.0,150.0,472.0,87.0,0.0,0.0,0.0
0,162836,59.0,0.0,,,2336,260.0,150.0,204.0,87.0,0.0,0.0,0.0
0,162957,311.95,0.0,,,7585,553.0,150.0,272.0,87.0,0.0,0.0,0.0
0,163543,77.0,19.0,19.0,19.0,15971,555.0,150.0,143.0,87.0,0.0,0.0,0.0
0,163607,57.95,30.0,30.0,30.0,7919,194.0,150.0,226.0,87.0,0.0,0.0,0.0
0,163708,25.0,0.0,,,1804,161.0,150.0,123.0,87.0,0.0,0.0,0.0
0,163759,17.22,0.0,,,1085,500.0,185.0,,,0.0,0.0,0.0
0,163844,35.95,0.0,,,2803,100.0,150.0,337.0,87.0,0.0,0.0,0.0
0,163948,422.5,0.0,,0.0,8320,476.0,150.0,204.0,87.0,0.0,0.0,0.0
0,163999,89.0,76.0,76.0,7.0,10856,268.0,150.0,264.0,87.0,0.0,0.0,0.0
0,164096,200.0,0.0,,,13844,583.0,150.0,472.0,87.0,0.0,0.0,0.0
0,164127,25.0,0.0,,,12351,555.0,150.0,264.0,87.0,1.0,1.0,1.0
0,164179,49.0,72.0,72.0,16.0,3670,111.0,150.0,420.0,87.0,0.0,0.0,0.0
0,164266,50.0,20.0,20.0,5.0,3681,513.0,150.0,177.0,87.0,0.0,0.0,0.0
0,164291,59.0,0.0,,,15066,170.0,150.0,330.0,87.0,0.0,0.0,0.0
0,164392,72.0,14.0,14.0,4.0,3681,513.0,150.0,184.0,87.0,0.0,0.0,0.0
0,164522,236.95,464.0,464.0,29.0,7482,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,164548,150.0,473.0,473.0,7.0,4067,445.0,150.0,325.0,87.0,0.0,0.0,0.0
0,164683,50.0,26.0,26.0,5.0,17217,111.0,150.0,184.0,87.0,0.0,0.0,0.0
0,164949,269.95,32.0,32.0,7.0,17517,369.0,150.0,330.0,87.0,0.0,0.0,0.0
0,165697,34.0,0.0,,,11157,215.0,150.0,433.0,87.0,0.0,0.0,0.0
0,165780,639.0,117.0,117.0,1.0,2336,260.0,150.0,441.0,87.0,0.0,0.0,0.0
0,165819,200.0,472.0,422.0,7.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,165990,100.0,0.0,,,18196,514.0,143.0,204.0,87.0,0.0,0.0,0.0
0,166024,200.0,0.0,,,10616,583.0,150.0,512.0,87.0,0.0,0.0,0.0
0,166296,40.0,203.0,203.0,8.0,12544,321.0,150.0,441.0,87.0,0.0,0.0,0.0
0,166425,25.0,0.0,,,14712,111.0,150.0,264.0,87.0,0.0,0.0,0.0
0,166454,34.0,148.0,148.0,0.0,17498,420.0,150.0,433.0,87.0,1.0,1.0,1.0
0,166471,59.0,0.0,,,16115,431.0,150.0,143.0,87.0,0.0,0.0,0.0
0,166635,169.78,0.0,,,5812,408.0,185.0,,,0.0,0.0,0.0
0,166765,105.95,0.0,,,1342,514.0,150.0,325.0,87.0,0.0,0.0,0.0
0,166818,59.0,0.0,,0.0,16494,454.0,150.0,184.0,87.0,0.0,0.0,0.0
0,166839,81.456,0.0,,,9387,500.0,185.0,,,0.0,0.0,0.0
0,167274,63.5,0.0,,,13136,348.0,150.0,264.0,87.0,0.0,0.0,0.0
0,167362,100.0,485.0,465.0,6.0,5173,111.0,150.0,204.0,87.0,0.0,0.0,0.0
0,167375,44.5,0.0,,,1333,170.0,150.0,181.0,87.0,0.0,0.0,0.0
0,167839,54.5,0.0,0.0,1.0,16232,396.0,150.0,315.0,87.0,0.0,0.0,0.0
0,167971,80.0,214.0,214.0,30.0,7919,194.0,150.0,184.0,87.0,0.0,0.0,0.0
0,168031,149.086,0.0,,,15315,202.0,185.0,,,0.0,0.0,0.0
0,168117,25.980999999999998,0.0,,,15885,545.0,185.0,,,0.0,0.0,0.0
0,168191,20.95,0.0,,,13528,536.0,150.0,143.0,87.0,0.0,0.0,0.0
0,168357,97.0,479.0,479.0,25.0,1632,350.0,150.0,472.0,87.0,0.0,0.0,0.0
0,168653,20.0,259.0,259.0,11.0,7483,461.0,150.0,387.0,87.0,0.0,0.0,0.0
0,168793,44.0,29.0,29.0,29.0,9787,505.0,150.0,330.0,87.0,0.0,0.0,0.0
0,168893,100.0,47.0,47.0,1.0,9500,321.0,150.0,204.0,87.0,0.0,0.0,0.0
0,169034,502.22,29.0,29.0,29.0,8986,555.0,150.0,387.0,87.0,0.0,0.0,0.0
0,169189,50.0,44.0,44.0,,15651,417.0,150.0,330.0,87.0,0.0,0.0,0.0
0,169191,171.0,0.0,,,9500,321.0,150.0,204.0,87.0,0.0,0.0,0.0
0,169487,107.95,63.0,63.0,31.0,5033,269.0,150.0,123.0,87.0,0.0,0.0,0.0
1,169535,10.0,0.0,0.0,,3821,111.0,150.0,272.0,87.0,0.0,0.0,0.0
0,169571,35.95,0.0,,,6457,321.0,150.0,441.0,87.0,0.0,0.0,0.0
0,169613,140.0,3.0,3.0,0.0,2781,555.0,150.0,264.0,87.0,0.0,0.0,0.0
0,169646,54.5,43.0,43.0,28.0,12556,514.0,150.0,204.0,87.0,0.0,0.0,0.0
0,169679,200.0,129.0,129.0,31.0,16485,174.0,150.0,330.0,87.0,0.0,0.0,0.0
0,169689,107.95,216.0,216.0,11.0,16362,555.0,150.0,310.0,87.0,0.0,0.0,0.0
0,169737,335.0,30.0,,1.0,7919,194.0,150.0,123.0,87.0,0.0,0.0,0.0
0,169854,40.0,0.0,,,7841,555.0,150.0,315.0,87.0,0.0,0.0,0.0
0,169911,59.0,116.0,116.0,9.0,12544,321.0,150.0,476.0,87.0,0.0,0.0,0.0
0,169982,642.47,154.0,154.0,154.0,17480,181.0,150.0,299.0,87.0,0.0,0.0,0.0
0,170117,25.0,0.0,,,9803,583.0,150.0,330.0,87.0,0.0,0.0,0.0
0,170200,161.0,3.0,3.0,0.0,2781,555.0,150.0,264.0,87.0,0.0,0.0,0.0
0,170407,20.0,0.0,0.0,,7919,194.0,150.0,299.0,87.0,0.0,0.0,0.0
0,170641,140.0,1.0,1.0,0.0,10613,250.0,150.0,441.0,87.0,0.0,0.0,0.0
0,170800,300.0,43.0,33.0,20.0,4921,475.0,150.0,184.0,87.0,0.0,4.0,0.0
0,170923,44.0,0.0,,,7919,194.0,150.0,498.0,87.0,0.0,0.0,0.0
0,171141,25.95,0.0,,,6481,111.0,150.0,337.0,87.0,0.0,0.0,0.0
0,171155,100.0,186.0,186.0,4.0,18027,555.0,150.0,330.0,87.0,0.0,0.0,0.0
0,171193,44.5,0.0,,,6053,122.0,150.0,472.0,87.0,0.0,0.0,0.0
0,171468,57.95,155.0,155.0,41.0,14858,558.0,150.0,325.0,87.0,0.0,0.0,0.0
0,171549,200.0,0.0,,0.0,18132,567.0,150.0,204.0,87.0,0.0,0.0,0.0
0,171683,100.0,270.0,270.0,5.0,5561,555.0,150.0,126.0,87.0,0.0,0.0,0.0
0,171690,20.95,371.0,371.0,5.0,15497,490.0,150.0,299.0,87.0,0.0,0.0,0.0
0,171793,30.0,0.0,,,1342,514.0,150.0,325.0,87.0,0.0,0.0,0.0
0,171821,11.722000000000001,0.0,,,1976,545.0,185.0,,,0.0,0.0,0.0
0,171823,54.5,0.0,,,10838,143.0,150.0,310.0,87.0,0.0,0.0,0.0
0,171910,140.0,413.0,413.0,11.0,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,171920,29.0,0.0,,,7919,194.0,150.0,191.0,87.0,0.0,0.0,0.0
0,171925,23.987,0.0,,0.0,15257,375.0,185.0,,,0.0,0.0,0.0
0,171957,107.95,466.0,466.0,8.0,16659,170.0,150.0,325.0,87.0,0.0,0.0,0.0
0,172088,59.0,456.0,456.0,456.0,16959,512.0,150.0,325.0,87.0,0.0,0.0,0.0
0,172180,54.5,0.0,,,11839,490.0,150.0,269.0,87.0,0.0,0.0,0.0
0,172225,59.0,198.0,198.0,15.0,2884,490.0,150.0,181.0,87.0,0.0,0.0,0.0
0,172370,129.299,0.0,,,3154,408.0,185.0,,,0.0,0.0,0.0
0,172575,30.0,0.0,,,1675,174.0,150.0,330.0,87.0,0.0,0.0,0.0
0,172594,34.0,4.0,4.0,4.0,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,172690,34.0,0.0,,,18132,567.0,150.0,191.0,87.0,0.0,0.0,0.0
0,172716,186.32,0.0,,,15066,170.0,150.0,299.0,87.0,0.0,0.0,0.0
0,172768,25.95,0.0,,,11207,361.0,150.0,126.0,87.0,0.0,0.0,0.0
0,172857,117.0,426.0,426.0,70.0,2803,100.0,150.0,264.0,87.0,0.0,0.0,0.0
0,172859,30.95,0.0,,,16085,297.0,150.0,433.0,87.0,0.0,0.0,0.0
0,172878,50.0,87.0,87.0,1.0,9500,321.0,150.0,126.0,87.0,0.0,0.0,0.0
0,172955,22.97,1.0,,0.0,8320,476.0,150.0,203.0,87.0,0.0,0.0,0.0
0,173063,57.95,122.0,122.0,10.0,16132,111.0,150.0,299.0,87.0,0.0,0.0,0.0
0,173220,140.0,19.0,19.0,8.0,6729,383.0,150.0,205.0,87.0,0.0,0.0,0.0
0,173221,100.0,474.0,474.0,25.0,17995,555.0,150.0,204.0,87.0,0.0,0.0,0.0
0,173263,59.0,0.0,,,14135,219.0,150.0,204.0,87.0,0.0,0.0,0.0
0,173304,22.96,0.0,,,2870,555.0,119.0,,,0.0,0.0,0.0
0,173345,35.0,81.0,81.0,,14749,555.0,150.0,448.0,87.0,0.0,0.0,0.0
0,173560,140.0,1.0,1.0,1.0,11157,215.0,150.0,204.0,87.0,0.0,0.0,0.0
0,173564,226.0,0.0,,,11157,215.0,150.0,433.0,87.0,0.0,0.0,0.0
0,173952,20.0,134.0,134.0,14.0,7999,140.0,150.0,204.0,87.0,0.0,0.0,0.0
0,173977,39.0,0.0,,,2753,555.0,150.0,512.0,87.0,0.0,0.0,0.0
0,174110,75.0,0.0,,,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,174121,100.0,362.0,362.0,0.0,17966,356.0,150.0,472.0,87.0,1.0,1.0,1.0
0,174271,77.95,42.0,42.0,19.0,13249,111.0,150.0,264.0,87.0,0.0,0.0,0.0
0,174282,227.17,0.0,,,5262,533.0,150.0,343.0,87.0,0.0,0.0,0.0
0,174364,60.0,365.0,245.0,4.0,12695,490.0,150.0,325.0,87.0,0.0,0.0,0.0
0,174385,57.95,474.0,474.0,23.0,18132,567.0,150.0,184.0,87.0,0.0,0.0,0.0
0,174627,23.564,0.0,,,4461,375.0,185.0,,,0.0,0.0,0.0
0,174673,83.5,480.0,434.0,0.0,4527,376.0,150.0,441.0,87.0,0.0,0.0,0.0
0,174758,117.0,0.0,,,7919,194.0,150.0,251.0,87.0,0.0,0.0,0.0
0,175231,39.394,1.0,1.0,0.0,10414,368.0,102.0,,,0.0,0.0,0.0
0,175344,50.0,99.0,99.0,83.0,14649,548.0,150.0,441.0,87.0,0.0,0.0,0.0
0,175447,25.0,9.0,9.0,,17872,348.0,150.0,441.0,87.0,0.0,0.0,0.0
0,175713,361.82,0.0,,,15066,170.0,150.0,220.0,87.0,0.0,0.0,0.0
0,175877,117.0,68.0,68.0,1.0,12501,490.0,150.0,181.0,87.0,0.0,0.0,0.0
0,176292,17.159000000000002,0.0,,,15885,545.0,185.0,,,0.0,0.0,0.0
0,176790,75.0,0.0,,,7585,553.0,150.0,272.0,87.0,0.0,0.0,0.0
0,177050,150.0,0.0,,,11919,170.0,150.0,337.0,87.0,0.0,0.0,0.0
0,177065,60.0,362.0,362.0,0.0,17966,356.0,150.0,472.0,87.0,4.0,4.0,4.0
0,177138,10.0,304.0,304.0,,1675,174.0,150.0,330.0,87.0,0.0,0.0,0.0
0,177352,209.95,76.0,76.0,15.0,17188,321.0,150.0,299.0,87.0,0.0,0.0,0.0
0,177390,214.0,7.0,7.0,6.0,2772,512.0,150.0,310.0,87.0,0.0,0.0,0.0
0,177638,643.0,16.0,16.0,15.0,16672,418.0,150.0,264.0,87.0,0.0,0.0,0.0
0,177674,40.0,20.0,20.0,0.0,7919,194.0,150.0,337.0,87.0,0.0,0.0,0.0
0,177747,25.0,426.0,426.0,6.0,8136,555.0,150.0,330.0,87.0,0.0,0.0,0.0
0,177911,77.95,0.0,,,2803,100.0,150.0,269.0,87.0,0.0,0.0,0.0
0,178068,84.36,273.0,273.0,0.0,1431,492.0,150.0,343.0,87.0,0.0,0.0,0.0
0,178114,141.0,282.0,282.0,71.0,4310,254.0,150.0,325.0,87.0,0.0,0.0,0.0
0,178261,171.0,30.0,,0.0,7919,194.0,150.0,337.0,87.0,0.0,0.0,0.0
0,178530,31.95,152.0,152.0,5.0,9500,321.0,150.0,204.0,87.0,0.0,0.0,0.0
0,178615,125.0,316.0,316.0,1.0,1078,512.0,150.0,123.0,87.0,0.0,0.0,0.0
0,178674,226.0,0.0,,,1545,248.0,150.0,204.0,87.0,0.0,0.0,0.0
0,178690,39.0,0.0,,,14649,548.0,150.0,476.0,87.0,0.0,0.0,0.0
0,179050,60.0,0.0,,,12213,371.0,150.0,337.0,87.0,0.0,0.0,0.0
0,179290,174.95,28.0,28.0,27.0,10112,360.0,150.0,324.0,87.0,0.0,0.0,0.0
0,179351,86.0,0.0,0.0,0.0,7919,194.0,150.0,231.0,87.0,0.0,0.0,0.0
0,179460,226.0,57.0,57.0,57.0,9112,250.0,150.0,441.0,87.0,0.0,0.0,0.0
0,179480,25.0,26.0,26.0,4.0,12501,490.0,150.0,204.0,87.0,0.0,0.0,0.0
0,179619,60.178000000000004,189.0,,188.0,9026,545.0,185.0,,,0.0,0.0,0.0
0,179692,34.0,390.0,390.0,369.0,6207,355.0,150.0,143.0,87.0,0.0,0.0,0.0
0,179971,120.0,58.0,58.0,57.0,10960,567.0,150.0,441.0,87.0,0.0,0.0,0.0
0,180021,50.0,0.0,,,3821,111.0,150.0,324.0,87.0,0.0,0.0,0.0
0,180257,34.0,163.0,163.0,27.0,18132,567.0,150.0,272.0,87.0,0.0,0.0,0.0
0,181114,54.62,0.0,0.0,0.0,12439,555.0,214.0,,,0.0,0.0,0.0
0,181610,20.0,91.0,91.0,28.0,11724,390.0,150.0,433.0,87.0,0.0,0.0,0.0
